,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
1820,1820,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,3.3,586,240,3400.1,646.0308273575608,29.72552386,20.60816004958332,45.29681021,0.116674048
1821,1821,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,341,3.68,647,374,3400.1,1308.9639291210003,20.58125727,90.7928581748161,39.25131915,0.6722131990000001
1822,1822,Georgia,Midville,11/1/2007,Bara 503,11/20/2008,326,3.98,529,0,4968.45,811.595057347675,138.9297511,38.373316964286026,38.80323908,0.6722131990000001
1823,1823,Georgia,Midville,2/21/2008,Attention II,11/20/2008,341,3.94,1000,390,4883.95,599.974,20.58125727,41.78304499952421,58.76533804,0.6417149518697468
1824,1824,Georgia,Midville,11/1/2007,PGI 801,8/14/2009,341,2.27,624,0,4416.56,732.2912081967008,130.88086573,105.98888659999999,26.19026488,0.6536680462255723
1825,1825,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,328,2.27,753,312,5218.79,841.4686797850436,36.5757028,15.692692999999998,26.19026488,0.2495566547888981
1826,1826,Georgia,Midville,11/1/2007,PGI 909,8/14/2009,332,3.5,1000,0,4843.9,856.8667279571755,20.58125727,15.810915238398294,26.19026488,0.2131089838727953
1827,1827,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,341,2.73,639,81,5320.75,1230.1776700005228,33.75589194,22.13401277230769,36.56318078,0.6722131990000001
1828,1828,Georgia,Midville,11/1/2007,Attention II,11/11/2008,322,5.74,644,0,3400.1,1249.4984415700385,20.58125727,70.9561949880097,26.19026488,0.6523652198456286
1829,1829,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,330,4.06,765,0,5219.48,624.8742003568332,51.48464151,15.692692999999998,40.07048721,0.20029595317718818
1830,1830,Georgia,Midville,2/21/2008,TS 8031,8/14/2009,341,3.83,868,390,4319.78,1220.0972130671064,20.58125727,18.281886452983432,40.32834723,0.6722131990000001
1831,1831,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,339,4.75,622,52,3701.07,914.7672947423526,42.72792352,25.343497987261728,129.49063277,0.6722131990000001
1832,1832,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,335,2.77,642,254,3400.1,1323.896,20.58125727,15.692692999999998,26.19026488,0.5879005012162587
1833,1833,Georgia,Tifton,11/1/2007,TS 8031,11/20/2008,341,2.42,512,390,4070.11,853.2727550471013,138.9297511,21.007140026100366,26.19026488,0.1419464438704789
1834,1834,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,3.36,657,390,4782.26,1101.0245824451358,20.58125727,105.98888659999999,49.9102807,0.43602676309796246
1835,1835,Georgia,Tifton,11/1/2007,Hybri Force 600,11/20/2008,340,6.03,506,390,3400.1,1275.8876208600695,26.75039866,25.551777431586874,26.19026488,0.6122056421656884
1836,1836,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,341,3.78,774,67,3966.1,599.974,20.86261728,95.53284967874453,33.0057132,0.6722131990000001
1837,1837,Georgia,Midville,2/21/2008,BaraWet 501,12/7/2009,341,3.47,668,130,4932.71,1323.896,25.82080758,15.692692999999998,26.19026488,0.5107936206680183
1838,1838,Georgia,Midville,2/21/2008,CW 36106,12/7/2009,341,3.03,639,144,3540.69,599.974,20.58125727,24.567086265245493,26.19026488,0.6722131990000001
1839,1839,Georgia,Midville,2/21/2008,TS 8031,12/7/2009,341,3.12,650,34,4994.1,1198.120477727121,28.15969996,15.692692999999998,176.8482793,0.4830640864330666
1840,1840,Georgia,Midville,2/21/2008,Attention II,11/20/2008,341,2.48,673,253,4086.12,1323.896,21.25401062,22.246510198526842,26.19026488,0.15413009108339368
1841,1841,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,232,4.15,916,0,4659.61,599.974,33.15876228,16.32765349782017,64.57291818,0.23502430181692388
1842,1842,Georgia,Midville,11/1/2007,GA-505,8/14/2009,341,3.67,829,310,5002.22,599.974,27.79035032,105.98888659999999,176.8482793,0.47886092089527127
1843,1843,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,6.03,532,390,3785.72,639.3920594891995,20.58125727,24.630129932608337,44.99268104,0.6722131990000001
1844,1844,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,320,4.2,671,116,5040.83,647.5255780111926,20.58125727,105.98888659999999,26.19026488,0.6206724501353861
1845,1845,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,313,4.83,624,73,3400.1,686.2326212676114,25.94627347,23.824737895835035,41.65351224,0.6579042632165131
1846,1846,Georgia,Midville,2/21/2008,Attention II,12/7/2009,316,5.37,578,146,4734.7,1108.1545736324267,103.31807416,38.6844828688601,32.79855164,0.4477146168054238
1847,1847,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,330,3.13,633,41,3402.77,1321.2782333160108,23.2222436,17.658945237027798,112.41114868,0.6722131990000001
1848,1848,Georgia,Midville,11/1/2007,Hybri Force 700,8/14/2009,316,2.27,886,129,3769.83,1154.1845856850225,34.98619305,19.75938109146866,45.13503629,0.5832487793898662
1849,1849,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,313,3.38,573,390,5176.69,599.974,28.14458812,25.687801624124205,39.11655948,0.4455974607411687
1850,1850,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,341,3.28,673,82,5007.06,599.974,20.58125727,17.718018382549566,26.19026488,0.2503144854876378
1851,1851,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,340,4.66,553,390,3400.1,635.6754748827706,50.78191229,30.045190763744287,26.19026488,0.26132237891752275
1852,1852,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,325,2.27,661,390,3400.1,1323.896,20.58125727,23.47268415728877,32.41734126,0.6722131990000001
1853,1853,Georgia,Midville,11/1/2007,Attention II,11/20/2008,324,2.27,702,0,5320.75,611.2040013211414,138.9297511,19.751172991452034,176.8482793,0.15584481431794747
1854,1854,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,4.54,728,162,5320.75,599.974,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
1855,1855,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,337,3.18,784,174,3400.1,633.7906762786916,36.7907522,105.98888659999999,176.8482793,0.124775546666066
1856,1856,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,341,4.35,718,11,4736.72,709.7511951592918,126.72047044,15.692692999999998,31.76130888,0.1765343169409868
1857,1857,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,341,3.92,396,0,3400.1,722.9924401147968,138.9297511,105.98888659999999,176.8482793,0.2531478149609804
1858,1858,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,341,2.27,264,45,5112.74,1169.4219762001064,40.42432049,105.98888659999999,37.43965268,0.6722131990000001
1859,1859,Georgia,Midville,2/21/2008,BaraWet 501,12/7/2009,312,4.33,411,76,4854.42,810.500295020128,32.12960813,23.901710049268516,26.19026488,0.6722131990000001
1860,1860,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,2.27,1000,0,5320.75,991.0362809611788,38.13612197,25.674893682571728,26.19026488,0.12176133571436122
1861,1861,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,335,3.84,523,228,4534.89,964.466090094629,20.58125727,26.066977000334667,26.19026488,0.6653301295527941
1862,1862,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,341,2.96,784,128,3400.1,1323.896,25.24469871,15.692692999999998,51.76447868,0.16244761542909308
1863,1863,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,341,3.44,406,170,4243.24,892.9988024837894,48.49022336,79.19338453052985,104.99057373,0.6722131990000001
1864,1864,Georgia,Midville,11/1/2007,Bara 503,11/17/2010,341,4.55,633,176,4887.57,638.6044559996067,97.83186781,30.751965742110606,63.20815933,0.5300273569971484
1865,1865,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,341,2.4,601,369,3400.1,637.4088130129886,138.9297511,23.514687897418625,51.10414108,0.20226554941767574
1866,1866,Georgia,Tifton,11/1/2007,Attention II,8/14/2009,341,4.02,662,390,3871.58,1250.2894453960678,36.37854847,29.925003602383782,26.19026488,0.6722131990000001
1867,1867,Georgia,Tifton,11/1/2007,PGI 801,11/11/2008,341,4.96,651,337,4094.15,975.2957667108764,20.58125727,23.817177205114113,176.8482793,0.29985373958533107
1868,1868,Georgia,Tifton,11/1/2007,Attention II,8/14/2009,341,2.45,701,0,4453.14,691.846073029515,113.67304054,105.98888659999999,26.19026488,0.6483479615163888
1869,1869,Georgia,Tifton,2/21/2008,Bulldog 805,11/20/2008,332,3.12,537,190,5312.92,923.7283741109716,24.27418708,105.98888659999999,26.19026488,0.17856778939038345
1870,1870,Georgia,Midville,2/21/2008,Attention II,12/7/2009,332,2.27,1000,390,4051.24,599.974,138.9297511,26.956687098854133,36.24988647,0.49160634148531496
1871,1871,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,312,2.27,971,0,4348.93,1323.896,138.9297511,15.692692999999998,26.19026488,0.12181846044956944
1872,1872,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,322,5.05,583,390,5100.3,1323.896,23.15487521,22.12531517837086,40.84631653,0.6722131990000001
1873,1873,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,336,2.47,517,342,3954.09,685.544702043344,20.58125727,105.98888659999999,30.96335404,0.6722131990000001
1874,1874,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,320,2.27,529,0,3400.1,599.974,138.9297511,32.42867357950851,176.8482793,0.21378005758862131
1875,1875,Georgia,Midville,2/21/2008,Attention II,11/11/2008,336,3.96,630,283,5320.75,1246.4297684529108,38.04785605,15.740630319934926,37.63414515,0.6722131990000001
1876,1876,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,325,4.03,504,284,4102.9,599.974,33.37257381,105.98888659999999,29.91864668,0.6722131990000001
1877,1877,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,299,3.22,1000,0,5320.75,599.974,20.58125727,65.27955083548557,26.19026488,0.6722131990000001
1878,1878,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,298,5.17,579,110,3400.1,599.974,108.12784942,20.19311885454887,176.8482793,0.5315616848711929
1879,1879,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,321,2.38,1000,119,3427.61,811.9545354635932,28.68177887,28.509691642513914,26.19026488,0.116674048
1880,1880,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,6.03,783,5,4758.43,1323.896,20.58125727,59.16769191524893,48.84874668,0.12803910206506847
1881,1881,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,3.83,264,129,5320.75,599.974,20.58125727,18.980502324469015,61.49236592,0.23474123587173734
1882,1882,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,4.52,643,390,3400.1,1323.896,131.54487583,30.828043333375362,26.19026488,0.40110256545305134
1883,1883,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,306,3.85,705,7,5317.59,1147.5540609993338,24.7499871,21.196837948761353,176.8482793,0.4155433096254336
1884,1884,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,341,6.03,713,0,3866.83,735.0888680489229,26.11562434,17.777553189953398,88.55878906,0.116674048
1885,1885,Georgia,Tifton,2/21/2008,Hybri Force 600,11/20/2008,341,3.83,514,151,3400.1,749.8173211980475,89.97323788,15.692692999999998,26.19026488,0.116674048
1886,1886,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,323,5.21,638,390,4270.24,599.974,20.58125727,26.255037152453,34.16521084,0.6722131990000001
1887,1887,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,316,3.28,628,390,4775.69,900.1748329607472,33.43513593,105.98888659999999,38.25126501,0.6722131990000001
1888,1888,Georgia,Midville,2/21/2008,GA-505,11/17/2010,336,3.69,832,356,3600.14,717.4300020078498,31.43869736,29.962233136396527,147.61630185,0.6722131990000001
1889,1889,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,5.28,547,40,3400.1,706.0819104129181,23.15487009,33.85082358134491,32.24760365,0.6722131990000001
1890,1890,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,320,4.7,685,0,3941.2,606.2277664063042,20.58125727,15.692692999999998,163.92377705,0.6722131990000001
1891,1891,Georgia,Tifton,11/1/2007,PGI 801,11/20/2008,341,3.0,606,40,5320.75,1068.1926097144446,43.62036047,29.691559183759097,52.06927886,0.2347696641144308
1892,1892,Georgia,Tifton,2/21/2008,CW 36106,11/20/2008,313,5.11,650,145,3584.2,599.974,138.9297511,20.996117445402277,26.19026488,0.6722131990000001
1893,1893,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,332,3.77,1000,28,4635.0,599.974,138.9297511,22.33182474566194,26.19026488,0.6722131990000001
1894,1894,Georgia,Midville,11/1/2007,Attention II,11/17/2010,341,2.79,669,225,5320.75,1076.3672144468946,29.65086999,35.74892265106084,38.34242072,0.6722131990000001
1895,1895,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,293,6.03,1000,291,4212.23,660.5884069674026,20.58125727,102.22533063252484,26.19026488,0.5778048099521039
1896,1896,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,2.27,455,379,4388.27,599.974,138.9297511,105.98888659999999,48.30939497,0.6722131990000001
1897,1897,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,333,2.55,648,390,4597.78,599.974,30.02825954,19.836515534664784,46.25154373,0.6722131990000001
1898,1898,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,330,5.04,776,73,4676.62,599.974,20.78026826,26.628561695364866,26.19026488,0.5258309112248345
1899,1899,Georgia,Tifton,11/1/2007,PGI 909,11/20/2008,321,2.27,807,224,3849.42,702.7432446935552,26.16168358,24.53982858414146,60.5706321,0.6467568331128238
1900,1900,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,4.72,982,0,4942.89,1323.896,33.67170974,20.385993019707232,120.63345821,0.16363750847305436
1901,1901,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,313,3.04,598,0,3575.26,1323.896,42.51722547,73.41262920195194,42.84605234,0.25715159950358546
1902,1902,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,3.23,782,390,4239.82,722.7757990020048,32.67409003,15.692692999999998,163.19002524,0.2452377006527675
1903,1903,Georgia,Midville,11/1/2007,Attention II,11/17/2010,341,2.93,598,3,4709.85,646.6668924256505,31.74446052,20.465999685494975,26.19026488,0.2515099813658034
1904,1904,Georgia,Midville,2/21/2008,GA-505,11/11/2008,338,6.03,686,185,5005.07,1191.7187942206342,43.92767411,25.684893531558092,27.94934982,0.21654774695452034
1905,1905,Georgia,Midville,2/21/2008,Hybri Force 600,11/17/2010,341,4.6,605,117,3400.1,734.30911265615,20.58125727,16.454787459347298,32.90695031,0.6722131990000001
1906,1906,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,3.15,348,57,5320.75,1323.896,20.58125727,91.70293529551715,47.79934734,0.6722131990000001
1907,1907,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,341,5.72,664,206,4348.0,599.974,30.39979965,34.38347520499909,39.1704561,0.24312810830558268
1908,1908,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,336,3.28,832,79,4680.37,1245.8688713882889,44.16795812,105.98888659999999,26.19026488,0.23729839279646495
1909,1909,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,341,3.0,733,271,4450.29,1107.9233607322417,138.9297511,105.98888659999999,46.69862671,0.6722131990000001
1910,1910,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,332,2.6,654,314,3781.8,842.5399513159659,21.58370768,15.692692999999998,26.19026488,0.6722131990000001
1911,1911,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,341,6.03,1000,174,5320.75,1323.896,20.58125727,38.96364575716811,26.19026488,0.6722131990000001
1912,1912,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,292,6.03,337,34,3441.63,685.1341225813718,26.93920674,21.16996127677661,112.77158935,0.20090894768751144
1913,1913,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,341,5.49,789,0,4041.05,930.4068613726706,39.67639354,41.30312748763748,48.6944582,0.6722131990000001
1914,1914,Georgia,Midville,2/21/2008,Attention II,11/11/2008,310,4.68,630,0,4321.85,1156.104404133709,39.6068039,31.4570049636625,26.19026488,0.6722131990000001
1915,1915,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,341,4.61,661,0,5320.75,688.3441341787999,20.58125727,15.692692999999998,26.19026488,0.5938775017195826
1916,1916,Georgia,Tifton,11/1/2007,CW 36106,8/14/2009,317,4.55,670,0,3967.6,892.6204432305258,29.21168188,15.692692999999998,26.19026488,0.6722131990000001
1917,1917,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,332,2.67,264,20,4198.13,599.974,20.58125727,29.005840755296873,26.19026488,0.6042097960059569
1918,1918,Georgia,Midville,2/21/2008,PGI 801,11/20/2008,341,4.96,968,269,3873.71,699.169308374908,32.66166347,33.19485098538805,46.44787097,0.5857162788670119
1919,1919,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,324,5.23,542,390,3400.1,599.974,29.91510975,33.91364328008654,60.13647075,0.6722131990000001
1920,1920,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,333,2.37,699,390,3400.1,991.1916984420548,138.9297511,24.46444302092117,26.825463,0.6722131990000001
1921,1921,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,332,3.66,532,0,3730.86,1323.896,22.87942538,23.878290017996388,49.26192851,0.5747469703194255
1922,1922,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,327,2.27,763,380,5320.75,939.6867877352694,33.95903521,19.901823822246456,26.19026488,0.523221333293878
1923,1923,Georgia,Tifton,11/1/2007,Bara 503,8/14/2009,341,3.46,702,387,4062.75,677.4186603412434,46.58076728,105.98888659999999,26.19026488,0.6722131990000001
1924,1924,Georgia,Midville,2/21/2008,TS 8031,11/17/2010,334,3.45,954,220,3400.1,599.974,20.58125727,105.98888659999999,37.75056368,0.373086605195357
1925,1925,Georgia,Midville,11/1/2007,CW 36106,11/17/2010,333,2.37,645,379,5320.75,601.7487882187816,20.58125727,33.72032161512446,44.04430398,0.6722131990000001
1926,1926,Georgia,Tifton,11/1/2007,BaraWet 501,11/17/2010,330,6.03,651,390,4953.77,1323.896,40.23325759,22.27143545641149,26.19026488,0.6722131990000001
1927,1927,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,317,4.18,692,183,3400.1,599.974,20.58125727,102.84262791408031,53.54933524,0.6722131990000001
1928,1928,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,307,5.16,779,23,5246.42,1070.7885480170985,20.58125727,20.43178869732345,26.19026488,0.116674048
1929,1929,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,341,6.03,264,294,4366.57,1148.5226100644004,26.3730652,20.18957997535816,26.19026488,0.6239792793722126
1930,1930,Georgia,Midville,2/21/2008,Hybri Force 600,11/17/2010,337,3.37,1000,0,5045.24,599.974,20.58125727,20.01292669384756,58.56589054,0.41185895138420403
1931,1931,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,326,2.34,587,170,4688.39,1323.896,24.93697425,15.692692999999998,26.19026488,0.29681355677875837
1932,1932,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,341,4.5,753,355,5145.95,638.370465382658,46.40866081,16.80934720226238,26.19026488,0.6722131990000001
1933,1933,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,2.57,604,30,4477.2,1136.0691117572537,20.58125727,105.98888659999999,53.29743313,0.1880281963887534
1934,1934,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,341,3.86,308,390,4301.91,1078.4827297723089,29.56443411,19.184982722928705,26.19026488,0.5904472007729384
1935,1935,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,324,3.49,632,0,4182.22,739.4856196789117,35.68694189,15.692692999999998,34.62160931,0.116674048
1936,1936,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,341,2.27,880,83,3949.76,682.5652914942581,32.59562574,22.957148635609155,48.48939336,0.6722131990000001
1937,1937,Georgia,Tifton,11/1/2007,TS 8031,11/17/2010,341,4.98,691,93,4292.93,599.974,49.79363642,105.98888659999999,40.72124301,0.6722131990000001
1938,1938,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,340,2.55,623,0,4877.31,765.7709348751489,27.83710537,15.692692999999998,54.00725,0.6655472798889799
1939,1939,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,311,2.27,675,140,5128.47,749.535573291459,27.63595955,37.66333643502854,32.93281529,0.6722131990000001
1940,1940,Georgia,Tifton,11/1/2007,PGI 801,11/20/2008,341,3.78,579,0,4041.48,636.4093150117646,20.58125727,27.066407226682454,26.19026488,0.6722131990000001
1941,1941,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,339,2.64,612,327,3400.1,1233.9544014831724,25.9574892,15.692692999999998,26.19026488,0.6722131990000001
1942,1942,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,5.43,605,390,3872.53,838.542414561636,43.69053773,15.692692999999998,30.87577583,0.6722131990000001
1943,1943,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,3.14,587,49,4053.09,1323.896,20.78224977,21.509532264199745,26.19026488,0.116674048
1944,1944,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,312,3.17,587,0,5320.75,988.5790584403788,88.91158368,32.97862677915169,26.19026488,0.6722131990000001
1945,1945,Georgia,Midville,11/1/2007,Attention II,8/14/2009,341,6.03,554,0,3400.1,1003.471572821957,20.58125727,19.553963589925374,26.19026488,0.6722131990000001
1946,1946,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,314,3.21,504,106,3753.16,1072.446958966533,20.58125727,26.262483234231034,35.17788877,0.2567355440306968
